GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
f33c08e4-f3f5-406d-94d9-11c028960642,37,81414810-958a-11f0-8eba-7b90a1f8ec28,69922432-09b8-42cc-8b2a-f5f1576e0b0a,2025-09-19,11:57:34.89,2025-09-19,18:57:34.89,2025-09-19T11:57:34.8940000-07:00,2025-09-19T18:57:34.8940000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.55216,61.75496,138.80678,26.78889,84.89649,-63.09466,189.19414,-8.98222,265.70615,-207.28602,,,242.45442,136.48745,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,38,97d9e370-958a-11f0-8eba-7b90a1f8ec28,45b53c6a-6ac6-4da0-b7f6-5bd2877d1b29,2025-09-19,11:58:12.66,2025-09-19,18:58:12.66,2025-09-19T11:58:12.6640000-07:00,2025-09-19T18:58:12.6640000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,70.84624,60.76656,139.75442,27.37537,80.21955,-38.67172,248.29711,-76.1924,267.82719,-203.37461,260.09403,8.42308,211.13272,121.60139,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,39,b2d0a8d0-958a-11f0-8eba-7b90a1f8ec28,c20abda4-9a71-479c-9e39-a490cf0cd2cb,2025-09-19,11:58:57.87,2025-09-19,18:58:57.87,2025-09-19T11:58:57.8780000-07:00,2025-09-19T18:58:57.8780000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,86.61709,61.19597,141.79733,30.68462,83.05957,-57.62892,129.28044,-22.88235,270.78278,-201.54439,276.19328,18.0103,235.877,145.73772,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,40,bca6d140-958a-11f0-8eba-7b90a1f8ec28,782c2414-2233-4022-a338-447de2df2135,2025-09-19,11:59:14.37,2025-09-19,18:59:14.37,2025-09-19T11:59:14.3760000-07:00,2025-09-19T18:59:14.3760000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,87.20794,60.28387,138.26829,28.08836,83.95851,-58.31227,131.01858,-24.27737,267.91867,-208.16792,276.14743,19.31119,238.03504,144.99437,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,41,cb263670-958a-11f0-8eba-7b90a1f8ec28,cd2ef652-3ef2-4570-b7ba-195401db8e93,2025-09-19,11:59:38.89,2025-09-19,18:59:38.89,2025-09-19T11:59:38.8900000-07:00,2025-09-19T18:59:38.8900000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.20183,59.35723,137.95101,26.82105,79.47112,-56.55394,,,241.3763,-125.45694,271.6731,21.8395,240.03477,151.13671,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,42,e24e8eb0-958a-11f0-8eba-7b90a1f8ec28,2040e896-51d7-4ddd-b744-4e2ffbec690e,2025-09-19,12:00:17.55,2025-09-19,19:00:17.55,2025-09-19T12:00:17.5570000-07:00,2025-09-19T19:00:17.5570000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,85.76628,67.40716,151.39656,27.63721,78.13581,-54.91748,,,239.90195,-130.01696,249.86244,19.25563,238.81264,159.51066,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,43,ebfd5900-958a-11f0-8eba-7b90a1f8ec28,0989652b-10f6-4e45-bc88-f8cb24329df1,2025-09-19,12:00:33.83,2025-09-19,19:00:33.83,2025-09-19T12:00:33.8380000-07:00,2025-09-19T19:00:33.8380000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,87.58802,65.11515,132.88342,27.02955,78.80422,-56.60953,129.60035,-21.20709,268.45932,-203.46608,251.66314,17.89012,241.09319,151.71777,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,44,f8eef240-958a-11f0-8eba-7b90a1f8ec28,4e25a22f-b598-4c3c-a396-0fdddb9c9c8c,2025-09-19,12:00:55.54,2025-09-19,19:00:55.54,2025-09-19T12:00:55.5470000-07:00,2025-09-19T19:00:55.5470000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.68168,59.57431,137.00557,25.2001,75.94825,-57.08509,130.90193,-25.64372,239.42221,-132.00604,251.10075,20.11477,239.64805,159.10425,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,45,0b354a80-958b-11f0-8eba-7b90a1f8ec28,5fbfb2fb-2741-43c6-a0e1-6c261dfe29e0,2025-09-19,12:01:26.34,2025-09-19,19:01:26.34,2025-09-19T12:01:26.3450000-07:00,2025-09-19T19:01:26.3450000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,91.5023,73.39217,137.1426,25.2864,81.0415,-57.36183,130.64663,-22.30032,266.12638,-216.77585,259.95335,14.73026,234.11764,138.24816,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,46,2287c000-958b-11f0-8eba-7b90a1f8ec28,5cd6a326-789e-41ff-9d52-2ea3b789dc97,2025-09-19,12:02:05.52,2025-09-19,19:02:05.52,2025-09-19T12:02:05.5290000-07:00,2025-09-19T19:02:05.5290000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,94.45108,70.8113,138.75979,26.62594,80.54602,-55.75783,129.26929,-20.64997,278.13778,-189.95045,251.10682,17.54725,235.38661,155.56201,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,47,3316a440-958b-11f0-8eba-7b90a1f8ec28,cb81d1ca-b852-4f01-aedc-548bb4e4e69b,2025-09-19,12:02:33.32,2025-09-19,19:02:33.32,2025-09-19T12:02:33.3240000-07:00,2025-09-19T19:02:33.3240000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.56052,59.14672,158.75462,29.6057,80.51919,-57.13017,,,238.0319,-122.95149,247.47569,19.19314,238.7136,150.00341,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,48,41162b10-958b-11f0-8eba-7b90a1f8ec28,a3a87180-3388-4f8f-aa0c-210092fa1755,2025-09-19,12:02:56.55,2025-09-19,19:02:56.55,2025-09-19T12:02:56.5560000-07:00,2025-09-19T19:02:56.5560000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,63.14991,59.16006,158.97616,30.15232,80.65641,-57.2844,,,238.66674,-123.42495,256.43364,18.66257,226.60631,143.3664,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,49,4c67f700-958b-11f0-8eba-7b90a1f8ec28,7fe5b9a5-87ca-4951-ba3b-029cd592c320,2025-09-19,12:03:15.80,2025-09-19,19:03:15.80,2025-09-19T12:03:15.8040000-07:00,2025-09-19T19:03:15.8040000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.83357,58.51276,158.38236,29.30554,80.44469,-57.52823,,,241.29852,-125.47909,256.7377,17.64799,223.19528,139.26342,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,50,589f6800-958b-11f0-8eba-7b90a1f8ec28,7ee36561-1f47-458c-98c3-8983a1a4ad16,2025-09-19,12:03:36.10,2025-09-19,19:03:36.10,2025-09-19T12:03:36.1070000-07:00,2025-09-19T19:03:36.1070000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.77407,56.71044,158.9886,22.86199,78.96734,-58.85743,145.33561,-10.88253,238.72789,-125.63629,265.95596,18.48296,239.07385,160.99664,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,51,6a0460f0-958b-11f0-8eba-7b90a1f8ec28,d4e7b8a7-199b-4f14-81a1-79b8dc18351b,2025-09-19,12:04:05.48,2025-09-19,19:04:05.48,2025-09-19T12:04:05.4810000-07:00,2025-09-19T19:04:05.4810000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,63.57768,59.88692,136.56492,26.38809,79.36567,-57.07164,137.1448,-27.38228,240.81199,-128.14438,261.20249,17.48667,235.13247,152.41273,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,52,757a2fa0-958b-11f0-8eba-7b90a1f8ec28,23a9690a-7aaf-4b72-a836-1c1ec3a18352,2025-09-19,12:04:24.65,2025-09-19,19:04:24.65,2025-09-19T12:04:24.6520000-07:00,2025-09-19T19:04:24.6520000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.34746,59.02427,137.0395,25.89212,82.70285,-56.08609,137.89734,-28.5548,238.72071,-127.28796,257.32297,17.89092,222.78492,148.87464,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,53,804677e0-958b-11f0-8eba-7b90a1f8ec28,c6e456d7-39ac-47b7-accb-cf4638a9c4db,2025-09-19,12:04:42.77,2025-09-19,19:04:42.77,2025-09-19T12:04:42.7790000-07:00,2025-09-19T19:04:42.7790000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.92339,59.34955,136.25549,25.25638,81.36527,-56.73463,140.22186,-31.05913,238.43251,-126.97442,257.4916,17.75761,239.63436,161.18487,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,54,9799b0b0-958b-11f0-8eba-7b90a1f8ec28,726b4bf7-2110-4a14-903e-d4bd274439b4,2025-09-19,12:05:21.94,2025-09-19,19:05:21.94,2025-09-19T12:05:21.9430000-07:00,2025-09-19T19:05:21.9430000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,77.82672,70.269,141.01931,27.25548,82.206,-53.92702,145.76073,-31.36487,261.33841,-127.4016,267.90295,3.55456,227.04464,142.8089,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,55,a06e47a0-958b-11f0-8eba-7b90a1f8ec28,a9bd8718-fcd9-46d1-a088-85b124958962,2025-09-19,12:05:36.68,2025-09-19,19:05:36.68,2025-09-19T12:05:36.6810000-07:00,2025-09-19T19:05:36.6810000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,80.53113,69.00095,138.05077,21.33239,85.91989,-56.81693,139.64233,-32.22866,243.16402,-166.20046,255.38699,-21.4458,228.7728,143.24332,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,56,ab1aabd0-958b-11f0-8eba-7b90a1f8ec28,0693bbb7-1c34-44b5-a069-5486a21738e8,2025-09-19,12:05:54.43,2025-09-19,19:05:54.43,2025-09-19T12:05:54.4300000-07:00,2025-09-19T19:05:54.4300000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,80.34192,68.26431,148.18404,23.93656,84.70211,-50.73954,127.26977,-24.99148,260.7562,-151.53935,266.12047,-9.38368,233.36383,141.9342,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,57,b47fea00-958b-11f0-8eba-7b90a1f8ec28,b015d51a-59ca-4d4d-8217-fd9739dba580,2025-09-19,12:06:10.38,2025-09-19,19:06:10.38,2025-09-19T12:06:10.3870000-07:00,2025-09-19T19:06:10.3870000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,LeftInfieldShift,80.86795,68.59853,64.65829,-13.65023,83.64407,-44.79206,,,239.56842,-125.41351,265.45387,-9.29599,235.1908,142.85713,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,58,c4589da0-958b-11f0-8eba-7b90a1f8ec28,a3b38d8e-734d-4cd3-ae92-a57e01323f2e,2025-09-19,12:06:36.79,2025-09-19,19:06:36.79,2025-09-19T12:06:36.7980000-07:00,2025-09-19T19:06:36.7980000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,65.21404,55.6383,135.74792,24.67,79.74516,-53.60991,132.24967,-25.40605,240.35525,-126.36509,264.29101,18.66124,236.85552,158.20656,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,59,d09b5940-958b-11f0-8eba-7b90a1f8ec28,c8b4d353-3090-431e-9bde-12e18e154615,2025-09-19,12:06:57.51,2025-09-19,19:06:57.51,2025-09-19T12:06:57.5170000-07:00,2025-09-19T19:06:57.5170000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,87.63014,65.93742,146.85606,23.27722,80.42561,-55.06079,134.18614,-27.12148,238.52916,-124.28971,265.0275,19.11176,237.66928,157.35865,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,60,df6534f0-958b-11f0-8eba-7b90a1f8ec28,2df9d6fb-7923-431d-a2e7-dd3090b4fb1c,2025-09-19,12:07:22.35,2025-09-19,19:07:22.35,2025-09-19T12:07:22.3560000-07:00,2025-09-19T19:07:22.3560000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.79574,56.05034,136.15285,21.44237,80.03442,-55.32485,135.82062,-27.25159,239.37492,-124.82813,259.69385,16.84246,237.46431,157.64226,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,61,ea54e3b0-958b-11f0-8eba-7b90a1f8ec28,183eb5f7-45aa-40fb-861a-ed3b72667ff2,2025-09-19,12:07:40.53,2025-09-19,19:07:40.53,2025-09-19T12:07:40.5310000-07:00,2025-09-19T19:07:40.5310000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,63.00253,59.51843,139.21016,22.79764,80.18028,-56.16429,137.72801,-29.11895,238.70949,-129.9626,258.76073,18.60061,236.97855,153.66463,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,62,f91c4e60-958b-11f0-8eba-7b90a1f8ec28,79904b87-7814-4ee6-85f6-fb4b5086ed42,2025-09-19,12:08:05.50,2025-09-19,19:08:05.50,2025-09-19T12:08:05.5070000-07:00,2025-09-19T19:08:05.5070000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,LeftInfieldShift,85.61564,62.15783,134.48523,-24.87963,81.19886,-56.62741,132.27548,-76.08974,243.80463,-131.71949,257.49418,19.03385,235.56415,153.02319,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,63,048fac10-958c-11f0-8eba-7b90a1f8ec28,66682689-f7ed-4222-b0ef-d8768a11daf7,2025-09-19,12:08:24.70,2025-09-19,19:08:24.70,2025-09-19T12:08:24.7010000-07:00,2025-09-19T19:08:24.7010000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.15556,59.14503,154.23729,19.6597,82.40033,-56.57109,134.39783,-24.64823,240.99323,-130.46429,263.77248,19.59123,236.77194,153.71063,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,64,10a1e1d0-958c-11f0-8eba-7b90a1f8ec28,26dfde39-f671-4ba3-b7a2-dbf85878214d,2025-09-19,12:08:44.99,2025-09-19,19:08:44.99,2025-09-19T12:08:44.9930000-07:00,2025-09-19T19:08:44.9930000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.9549,55.78134,154.07942,20.0613,81.38677,-55.94862,135.09752,-26.74992,241.16853,-130.98692,265.82707,20.2914,239.15887,155.22156,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,65,209c7550-958c-11f0-8eba-7b90a1f8ec28,f52cdff6-2bd6-42ff-b110-4db48ee1fc2a,2025-09-19,12:09:11.77,2025-09-19,19:09:11.77,2025-09-19T12:09:11.7770000-07:00,2025-09-19T19:09:11.7770000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.5704,55.74609,155.65316,19.33001,81.33033,-56.18479,133.20611,-25.81209,239.45991,-129.43262,258.46148,20.13092,238.81701,156.72625,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,66,3a719e10-958c-11f0-8eba-7b90a1f8ec28,cde0921c-0056-4c78-aaab-6f109895bb82,2025-09-19,12:09:55.12,2025-09-19,19:09:55.12,2025-09-19T12:09:55.1230000-07:00,2025-09-19T19:09:55.1230000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,89.30372,69.94504,132.43368,20.55689,81.16869,-54.36959,132.66439,-22.84591,236.24835,-127.07867,248.97946,16.18258,231.89116,157.21882,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,67,4512b7a0-958c-11f0-8eba-7b90a1f8ec28,ad38db16-0cfd-4a47-a0d9-28b580589da0,2025-09-19,12:10:12.98,2025-09-19,19:10:12.98,2025-09-19T12:10:12.9840000-07:00,2025-09-19T19:10:12.9840000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,87.40677,45.15894,134.65506,20.90343,81.64196,-54.84208,134.46024,-29.43157,233.12781,-125.25402,255.31068,18.08108,228.54775,155.83128,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,68,55657d40-958c-11f0-8eba-7b90a1f8ec28,85d1b569-535e-4c18-9d75-5853f32a6c39,2025-09-19,12:10:40.33,2025-09-19,19:10:40.33,2025-09-19T12:10:40.3300000-07:00,2025-09-19T19:10:40.3300000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,84.93839,61.42994,133.2528,20.62756,81.31563,-55.21188,132.19593,-25.16137,235.08741,-126.16962,255.97168,18.76553,238.74911,150.52332,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,69,615de970-958c-11f0-8eba-7b90a1f8ec28,43e27a93-d120-47d4-9324-f12dbaac8713,2025-09-19,12:11:00.41,2025-09-19,19:11:00.41,2025-09-19T12:11:00.4130000-07:00,2025-09-19T19:11:00.4130000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,84.67122,60.65386,133.71215,22.02114,81.70617,-54.87792,128.62102,-24.57662,236.66213,-126.6051,253.02003,18.93431,235.76679,156.06838,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,70,6c634310-958c-11f0-8eba-7b90a1f8ec28,d71c2542-8979-47b9-89de-46a5111e7e9e,2025-09-19,12:11:18.91,2025-09-19,19:11:18.91,2025-09-19T12:11:18.9120000-07:00,2025-09-19T19:11:18.9120000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,64.06089,59.18671,133.59725,22.50063,82.06292,-55.29416,131.43472,-25.59603,231.77667,-124.21775,252.67088,20.23507,240.49065,149.44964,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,71,81388390-958c-11f0-8eba-7b90a1f8ec28,d3dcc6ec-09d1-4eab-ac49-481b7f4aa6d3,2025-09-19,12:11:53.78,2025-09-19,19:11:53.78,2025-09-19T12:11:53.7830000-07:00,2025-09-19T19:11:53.7830000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,85.32119,64.75175,133.80475,22.8735,82.70518,-53.76919,130.93263,-25.51525,257.44917,-196.83714,254.01989,19.57328,238.89835,134.40423,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
f33c08e4-f3f5-406d-94d9-11c028960642,72,8a3255c0-958c-11f0-8eba-7b90a1f8ec28,838acce4-3d5b-41d7-bab5-ffdba734bb4a,2025-09-19,12:12:08.94,2025-09-19,19:12:08.94,2025-09-19T12:12:08.9430000-07:00,2025-09-19T19:12:08.9430000Z,SAN_BAR1,SAN_BAR1,Undefined,Undefined,NoShift,87.07269,65.01859,135.55594,25.01016,81.68148,-56.05518,131.96897,-26.10751,260.34316,-194.05712,253.04355,20.72449,238.36546,133.8356,"Hoye, Jaxson",10877074,"Griffith, Hudson",1000200787,"Kruse, Jacob",10877636,"Fong, Jared",1000371745,"Franco, Dominic",10877067,"Sanchez, Austin",1000475184,"Frankel, Reece",1000202518,true
